ts-diff-r8 REF ENUMERATION - 2026-07-29T15:34:05Z
Full sweep, NO pattern used (git for-each-ref --format='%(objectname) %(refname)')
Both clones cloned from local path /workspace/farmtable. Zero commits authored by this leg.

############ /tmp/tsdiff/base  HEAD=e4e3d1352809428a5dfe386bb53c0b18a562332f ############
# ref count: 208  | all objects verified present in /workspace/farmtable
3133cbdc6086f587a0fb1618c2557c87978e864c refs/remotes/origin/pr-149-review  [ON-ORIGIN-PATH: YES]
89db5f8ac18cf26f385cc33d1cb2207fd43b91bf refs/remotes/origin/pr-154  [ON-ORIGIN-PATH: YES]
fbeedc189c1e1de41af5450c0fe2a7dbde962820 refs/remotes/origin/rank-reorder  [ON-ORIGIN-PATH: YES]
8ee0df218390623d66ec1cd46d7c9660dcff2cc1 refs/remotes/origin/review-f62  [ON-ORIGIN-PATH: YES]
4b219786ea08088d72bb764b3a5ef8b1fa823e77 refs/remotes/origin/review-f65  [ON-ORIGIN-PATH: YES]
89973f89ce2e092cbfb2be3114bc13c494368345 refs/remotes/origin/scopedeny-93-deny-unrecognised-type  [ON-ORIGIN-PATH: YES]
a2442ffa98fefc6fbb408e774344960e991f58cb refs/remotes/origin/task-state-core  [ON-ORIGIN-PATH: YES]
7a0f220dbd9332cb8db62138c841777432b4eda4 refs/remotes/origin/task-state-hotfix-179-r2  [ON-ORIGIN-PATH: YES]
e522e04c3021cd90714b707f7a87c4c3f692c0f2 refs/remotes/origin/task-state-predeploy-migration  [ON-ORIGIN-PATH: YES]
7a0f220dbd9332cb8db62138c841777432b4eda4 refs/remotes/origin/task-state-web-ui  [ON-ORIGIN-PATH: YES]
fe8e212e6e5f054f725ceacf652c2516b885c59e refs/remotes/origin/task-state-web-ui-tests  [ON-ORIGIN-PATH: YES]
633f8f269bcf9225b62d3c7c119f8166eda9ae64 refs/remotes/origin/task-state-web-ui-v2  [ON-ORIGIN-PATH: YES]
d5db8c446fa9942fa17028b81d1cf4b9858d41a6 refs/remotes/origin/terminal-predicate  [ON-ORIGIN-PATH: YES]
9ec3275efddf1b42796bebdf61836ed271db93b4 refs/remotes/origin/test-list-reconcile-103  [ON-ORIGIN-PATH: YES]
7524504fa81046b59d0873f49d16436156d99da9 refs/remotes/origin/tests-r3  [ON-ORIGIN-PATH: YES]
d305391ee6dc473f5e7bf202167221e15cf52e10 refs/remotes/origin/url-scheme-validation-r5  [ON-ORIGIN-PATH: YES]
e4e3d1352809428a5dfe386bb53c0b18a562332f refs/remotes/origin/url-scheme-validation-r6  [ON-ORIGIN-PATH: YES]
7621dc833a7679930449c07cd438ef589ca5b7fe refs/remotes/origin/url-scheme-validation-r8  [ON-ORIGIN-PATH: YES]
dcf5aa34e8a3111b931c2fcf73782e0fee4f5f43 refs/remotes/origin/worktree-agent-a2c3f443e6e14aef4  [ON-ORIGIN-PATH: YES]
8c3062d0636b7936200926d9f63ab12609f5e3a2 refs/remotes/origin/worktree-agent-a9a8ff1994a656cac  [ON-ORIGIN-PATH: YES]
b8c43fcdc4c190f2d7bf25083af069e2a0ba9dbe refs/remotes/origin/worktree-anthropic-vertex  [ON-ORIGIN-PATH: YES]

############ /tmp/tsdiff/head  HEAD=901670e3f09ad57386cafb8359017d8d61a75070 ############
# ref count: 208  | all objects verified present in /workspace/farmtable
633f8f269bcf9225b62d3c7c119f8166eda9ae64 refs/heads/task-state-web-ui-v2  [ON-ORIGIN-PATH: YES]
633f8f269bcf9225b62d3c7c119f8166eda9ae64 refs/remotes/origin/HEAD  [ON-ORIGIN-PATH: YES]
633f8f269bcf9225b62d3c7c119f8166eda9ae64 refs/remotes/origin/attention-view  [ON-ORIGIN-PATH: YES]
8656fe03ddf6ca2b52cab98d2150e139edd941cf refs/remotes/origin/auth-stage4-deploy-prep  [ON-ORIGIN-PATH: YES]
d701613d5941a2d8348b2e54690cb31d06368ef5 refs/remotes/origin/auth-stage4-predeploy-fixes  [ON-ORIGIN-PATH: YES]
345406a60cca325f064aee3b8edadfabf2b92a67 refs/remotes/origin/auth/stage1-mandatory-enforcement  [ON-ORIGIN-PATH: YES]
a1c1e7a58da6972464f74ea750bda1829c0c2caa refs/remotes/origin/auth/stage2-web-dashboard-auth  [ON-ORIGIN-PATH: YES]
bd9be402c5c47ccbecd43705854494b8d3acfb3a refs/remotes/origin/auth/stage3-identity-aware-ops  [ON-ORIGIN-PATH: YES]
7cd046b3e81a63152ec296dd5bb8ac42dbbcce3d refs/remotes/origin/auth/stage4-scoped-tokens-rbac  [ON-ORIGIN-PATH: YES]
36d98aef93f7f844e0fbc8486e99bcb4f719ba23 refs/remotes/origin/auth/stage5-oauth-iap-proxy  [ON-ORIGIN-PATH: YES]
bc37487b1d975c7b8bff419f8dc509200d06d958 refs/remotes/origin/auth/stage6-credential-improvements  [ON-ORIGIN-PATH: YES]
8665535c2ac200a8cecb8a5890b97b59bf66c438 refs/remotes/origin/auth/wire-stage5-stage6  [ON-ORIGIN-PATH: YES]
5c05b0d5fd85f09defb255589ef2e70bb61907cc refs/remotes/origin/auth/wiring-review-fixes  [ON-ORIGIN-PATH: YES]
3585f2e1b844ff0a8489396d6d3ff38f15416d05 refs/remotes/origin/b7-read-only-work  [ON-ORIGIN-PATH: YES]
8dfd5b867c11cc4f73e88ffb478e3cc220ebf6cc refs/remotes/origin/deploy-10-snapshot  [ON-ORIGIN-PATH: YES]
8ac4bc02af2998466d4aa7f0eccf91f81947bddb refs/remotes/origin/deploy-11-snapshot  [ON-ORIGIN-PATH: YES]
146b3be8a1aa3f04c360f9e9c98b47452e35cec2 refs/remotes/origin/deploy-12-snapshot  [ON-ORIGIN-PATH: YES]
6cddeb432638cf37346524878ab5150d06abce65 refs/remotes/origin/deploy-13-snapshot  [ON-ORIGIN-PATH: YES]
b2a812309dc4259f36d4f913d0fda9fa703f6239 refs/remotes/origin/deploy-14-snapshot  [ON-ORIGIN-PATH: YES]
2ac0945ec601668dec1b6aa0a77b6791f26132c5 refs/remotes/origin/deploy-15-snapshot  [ON-ORIGIN-PATH: YES]
2f15c921e352ab8b604b02df4b3634705663f695 refs/remotes/origin/deploy-16-snapshot  [ON-ORIGIN-PATH: YES]
2095838bcbe45d8e3f594a1dd18dd518b7680729 refs/remotes/origin/deploy-17-snapshot  [ON-ORIGIN-PATH: YES]
aa0feb2fd79f7486a27fb6df5a050fb094e026d5 refs/remotes/origin/deploy-18-snapshot  [ON-ORIGIN-PATH: YES]
cb19a2f05cfca32b053d62c82f7e63b1d0759485 refs/remotes/origin/deploy-19-snapshot  [ON-ORIGIN-PATH: YES]
2c973dc52b6eba6243a23dac8460c3b35256343d refs/remotes/origin/deploy-20-snapshot  [ON-ORIGIN-PATH: YES]
7a2e742ec083f1f48179c16e6d1b6a3297d30883 refs/remotes/origin/deploy-21-snapshot  [ON-ORIGIN-PATH: YES]
b8ee51f8afdabd2708f8eaba00c3d4d448a6fd3a refs/remotes/origin/deploy-22-snapshot  [ON-ORIGIN-PATH: YES]
68149446ff4094b6d6661b7ebf587d7ae8ab07c8 refs/remotes/origin/deploy-23-snapshot  [ON-ORIGIN-PATH: YES]
277ae614135abff79171b6bd023ddc34f0ddf971 refs/remotes/origin/deploy-24-snapshot  [ON-ORIGIN-PATH: YES]
71dfe8866e5828fcf8f3a9cdfd16ebe9689f9b85 refs/remotes/origin/deploy-25-snapshot  [ON-ORIGIN-PATH: YES]
0596714a8e62a784960bc5551973f7e5e50bd59b refs/remotes/origin/deploy-26-snapshot  [ON-ORIGIN-PATH: YES]
40f8d82bcfdebab656a7b2cd912d580c4c628fac refs/remotes/origin/deploy-27-snapshot  [ON-ORIGIN-PATH: YES]
5ca903745168374aa2805d466f0ed53fbcf21003 refs/remotes/origin/deploy-28-snapshot  [ON-ORIGIN-PATH: YES]
f1a86dca6a855ee9bf4b7179dae305b6ef3e3580 refs/remotes/origin/deploy-29-snapshot  [ON-ORIGIN-PATH: YES]
696caccc9e0c3a3c435b922faf0bb331cdead145 refs/remotes/origin/deploy-30-snapshot  [ON-ORIGIN-PATH: YES]
b50075339c42357be10a95aae7df43cd8eada61f refs/remotes/origin/deploy-31-snapshot  [ON-ORIGIN-PATH: YES]
7d64230c47d1ba48daf9d7cbeeeeb3b890ff2887 refs/remotes/origin/deploy-32-snapshot  [ON-ORIGIN-PATH: YES]
c957f7e69bd7ace7d04ed35271c1ead897f56857 refs/remotes/origin/deploy-33-snapshot  [ON-ORIGIN-PATH: YES]
befeffda43f1c69fa81b6fcb9c2449500ead1703 refs/remotes/origin/deploy-34-snapshot  [ON-ORIGIN-PATH: YES]
5b05b0191a5eee2b5c23dc8281d26a917ce0061a refs/remotes/origin/deploy-35-snapshot  [ON-ORIGIN-PATH: YES]
8665535c2ac200a8cecb8a5890b97b59bf66c438 refs/remotes/origin/deploy-36-snapshot  [ON-ORIGIN-PATH: YES]
5c05b0d5fd85f09defb255589ef2e70bb61907cc refs/remotes/origin/deploy-37-snapshot  [ON-ORIGIN-PATH: YES]
0cf1f4b4c16422937917299bde8823344486e270 refs/remotes/origin/deploy-38-snapshot  [ON-ORIGIN-PATH: YES]
cc9d1180264b98ee401b1fd5b5efd62345ac4692 refs/remotes/origin/deploy-39-snapshot  [ON-ORIGIN-PATH: YES]
aff98a2be87e3a08b1e594b05654ed8c20c9bb74 refs/remotes/origin/deploy-40-snapshot  [ON-ORIGIN-PATH: YES]
65deb12ef92c00a40d2b8b6b4d66b1e2712798f5 refs/remotes/origin/deploy-41-snapshot  [ON-ORIGIN-PATH: YES]
eef367b29fcca7b224c31184549bc545db3f71fe refs/remotes/origin/deploy-42-snapshot  [ON-ORIGIN-PATH: YES]
b67ac9de7e79a02ece8bc5f95355e2e50320666e refs/remotes/origin/deploy-43-snapshot  [ON-ORIGIN-PATH: YES]
e5218539d576be5a8788da9d410aac4ef0b8a134 refs/remotes/origin/deploy-44-snapshot  [ON-ORIGIN-PATH: YES]
7b94440b5878b03c6ee8301f0d9f1dc4336788ce refs/remotes/origin/deploy-45-snapshot  [ON-ORIGIN-PATH: YES]
44056dea0a9cf5987b03a1160d4bce1db6ffb4ce refs/remotes/origin/deploy-46-snapshot  [ON-ORIGIN-PATH: YES]
d1a061cc217e1f5c23953bb1b744e8cf444ebad6 refs/remotes/origin/deploy-47-snapshot  [ON-ORIGIN-PATH: YES]
0533f0ab39fa2719cb27cc474a32c34a56cf5bd6 refs/remotes/origin/deploy-48-snapshot  [ON-ORIGIN-PATH: YES]
cdfa1bf076aefe36a6038e8007dff6345f75663f refs/remotes/origin/deploy-49-snapshot  [ON-ORIGIN-PATH: YES]
b06528a48fcaac29886e894131c3ba8857670988 refs/remotes/origin/deploy-50-snapshot  [ON-ORIGIN-PATH: YES]
42ced660a4e445c6ce2bcbf7fc93f1a2d8df3ce0 refs/remotes/origin/deploy-51-snapshot  [ON-ORIGIN-PATH: YES]
758de9f7b26003b8f86577e89109b77c8c590206 refs/remotes/origin/deploy-52-snapshot  [ON-ORIGIN-PATH: YES]
773fb008b17f42ddf5157b882b1ad423accfd45c refs/remotes/origin/deploy-53-snapshot  [ON-ORIGIN-PATH: YES]
0697a71176722e23c1be40c19b57ab6c2191ac22 refs/remotes/origin/deploy-54-snapshot  [ON-ORIGIN-PATH: YES]
5c0e5cf281b261f50dc5e7499bc3a4f0a2bfdd30 refs/remotes/origin/deploy-55-snapshot  [ON-ORIGIN-PATH: YES]
798efc5d8030e23de0a5f00946a4ea7ce8427885 refs/remotes/origin/deploy-9-snapshot  [ON-ORIGIN-PATH: YES]
582793ea1d7e8fcf9c0be28390a553abf2c7916f refs/remotes/origin/deploy-task-state-phase1-live  [ON-ORIGIN-PATH: YES]
6cddeb432638cf37346524878ab5150d06abce65 refs/remotes/origin/explore/auth-review  [ON-ORIGIN-PATH: YES]
c6519ab9a2643b14a4027756577036b21d1bf932 refs/remotes/origin/explore/decomposer-rerun  [ON-ORIGIN-PATH: YES]
146b3be8a1aa3f04c360f9e9c98b47452e35cec2 refs/remotes/origin/explore/dnd-broken-investigation  [ON-ORIGIN-PATH: YES]
7a2e742ec083f1f48179c16e6d1b6a3297d30883 refs/remotes/origin/explore/f46-missing  [ON-ORIGIN-PATH: YES]
79776b1f9f2d26b94871096fa4387445ffbd303e refs/remotes/origin/explore/graph-redraw  [ON-ORIGIN-PATH: YES]
f1a86dca6a855ee9bf4b7179dae305b6ef3e3580 refs/remotes/origin/explore/issue-76-validation  [ON-ORIGIN-PATH: YES]
f1a86dca6a855ee9bf4b7179dae305b6ef3e3580 refs/remotes/origin/explore/issue-77-validation  [ON-ORIGIN-PATH: YES]
8dfd5b867c11cc4f73e88ffb478e3cc220ebf6cc refs/remotes/origin/explore/local-test-protocol  [ON-ORIGIN-PATH: YES]
6cddeb432638cf37346524878ab5150d06abce65 refs/remotes/origin/explore/passthrough-write  [ON-ORIGIN-PATH: YES]
b8ee51f8afdabd2708f8eaba00c3d4d448a6fd3a refs/remotes/origin/explore/reciprocal-relationship  [ON-ORIGIN-PATH: YES]
b8ee51f8afdabd2708f8eaba00c3d4d448a6fd3a refs/remotes/origin/explore/relationship-model  [ON-ORIGIN-PATH: YES]
5ca903745168374aa2805d466f0ed53fbcf21003 refs/remotes/origin/explore/sync-flicker  [ON-ORIGIN-PATH: YES]
6cddeb432638cf37346524878ab5150d06abce65 refs/remotes/origin/explore/tree-lines  [ON-ORIGIN-PATH: YES]
146b3be8a1aa3f04c360f9e9c98b47452e35cec2 refs/remotes/origin/explore/triage-dnd-investigation  [ON-ORIGIN-PATH: YES]
5d197fe8116221f62ab6eaf1849b6ac499389a1c refs/remotes/origin/farmtable-cloudsql-fix2  [ON-ORIGIN-PATH: YES]
5d197fe8116221f62ab6eaf1849b6ac499389a1c refs/remotes/origin/farmtable-f61-rename  [ON-ORIGIN-PATH: YES]
5d197fe8116221f62ab6eaf1849b6ac499389a1c refs/remotes/origin/farmtable-f61-review-2  [ON-ORIGIN-PATH: YES]
5d197fe8116221f62ab6eaf1849b6ac499389a1c refs/remotes/origin/farmtable-f62-review  [ON-ORIGIN-PATH: YES]
5d197fe8116221f62ab6eaf1849b6ac499389a1c refs/remotes/origin/farmtable-f63-review  [ON-ORIGIN-PATH: YES]
dcf5aa34e8a3111b931c2fcf73782e0fee4f5f43 refs/remotes/origin/farmtable-f65-review  [ON-ORIGIN-PATH: YES]
dcf5aa34e8a3111b931c2fcf73782e0fee4f5f43 refs/remotes/origin/farmtable-f66-review  [ON-ORIGIN-PATH: YES]
dcf5aa34e8a3111b931c2fcf73782e0fee4f5f43 refs/remotes/origin/farmtable-perf-phase1-review  [ON-ORIGIN-PATH: YES]
dcf5aa34e8a3111b931c2fcf73782e0fee4f5f43 refs/remotes/origin/farmtable-periodic-redraw-review  [ON-ORIGIN-PATH: YES]
71e980fbc6077ff4e8e5e60ab66693a2e291a769 refs/remotes/origin/feat/add-task-ui  [ON-ORIGIN-PATH: YES]
f25e7e5fe5562242b0a11ca1d07b42f021c0d72b refs/remotes/origin/feat/cli-integration-tests  [ON-ORIGIN-PATH: YES]
2915bbb73e8b4c5414e44ce90dc8d1cc673cf672 refs/remotes/origin/feat/collection-export-import  [ON-ORIGIN-PATH: YES]
fa9e58a0d3479506ca5c491ffb5f34a286fcf361 refs/remotes/origin/feat/collection-picker  [ON-ORIGIN-PATH: YES]
08788c7eccb00f77ac18d67df27237200ea8ecf1 refs/remotes/origin/feat/collection-settings-modal  [ON-ORIGIN-PATH: YES]
7fee9ced55cb8a94cfb5e78161e1b4db57797bb3 refs/remotes/origin/feat/collection-url-routing  [ON-ORIGIN-PATH: YES]
56bd5130277fe28b1b5087d8766007233234f121 refs/remotes/origin/feat/column-count-tooltip  [ON-ORIGIN-PATH: YES]
53b30624a05c4ea66c4e4af7ea298961232f1298 refs/remotes/origin/feat/column-filter-counts  [ON-ORIGIN-PATH: YES]
c20b3ff813fbdabb6807ad2c1c021d1f9423fce9 refs/remotes/origin/feat/decomposer-extras  [ON-ORIGIN-PATH: YES]
e3e10d911c8b647e2e33e34ef04eb0b6e268603c refs/remotes/origin/feat/decomposer-iap-audience-flag  [ON-ORIGIN-PATH: YES]
45f7cf0f95c639d0cdb44645ff4e638d0bb3d817 refs/remotes/origin/feat/decomposer-improvements  [ON-ORIGIN-PATH: YES]
68e0c89dc60c52c1151ebde3cffda452e896f066 refs/remotes/origin/feat/empty-filter-message  [ON-ORIGIN-PATH: YES]
7ba5cbdd28202200db84dec8c4487bfc53220619 refs/remotes/origin/feat/export-import-web-ui  [ON-ORIGIN-PATH: YES]
408f66e55bf0df3ce2d98dd1b678b9c115120a33 refs/remotes/origin/feat/extstore-a1-linkedaccount-schema  [ON-ORIGIN-PATH: YES]
f82873f7fff4d6881d9d5375150a09c732706db5 refs/remotes/origin/feat/extstore-a2-proto-rpcs  [ON-ORIGIN-PATH: YES]
22f1e10171b64f6bb4c63dcf9ee1232544e95452 refs/remotes/origin/feat/extstore-a3-remote-data  [ON-ORIGIN-PATH: YES]
9566ffaa5b69b8935e6980a781ae292bde356d7b refs/remotes/origin/feat/extstore-a4-linkedaccount-store  [ON-ORIGIN-PATH: YES]
24f51da2b6b50872fac4d37c60449f0bb4cae70a refs/remotes/origin/feat/extstore-a5-linkedaccount-rpcs  [ON-ORIGIN-PATH: YES]
705b8c2121a3a41714a17ddb781e7607766fefb8 refs/remotes/origin/feat/extstore-a6-multistore  [ON-ORIGIN-PATH: YES]
c539aef0379559f34a7680e2e67316bfdebda4c2 refs/remotes/origin/feat/extstore-a7-cli-link-unlink  [ON-ORIGIN-PATH: YES]
086ff6b66ff4c65be91183af6888416219f70725 refs/remotes/origin/feat/extstore-a8-multistore-wiring  [ON-ORIGIN-PATH: YES]
777da7f9ec7731235d25723cdb8a3cc7e17751a9 refs/remotes/origin/feat/extstore-b1b5-passthrough  [ON-ORIGIN-PATH: YES]
31d67075540d8dfca358238a7bfe626d46599b04 refs/remotes/origin/feat/extstore-b2-taskToProto  [ON-ORIGIN-PATH: YES]
78e400ee31d6f7ce0e07853bc02b834a31f7496b refs/remotes/origin/feat/extstore-b3-lazy-registration  [ON-ORIGIN-PATH: YES]
17205ebe228e15a13a87f0026fbaf1c0568e91e3 refs/remotes/origin/feat/extstore-b4-watchtasks-guard  [ON-ORIGIN-PATH: YES]
0d72f31d0f3e699845572091c3c25d61d26e9ee1 refs/remotes/origin/feat/extstore-b6-collection-selector  [ON-ORIGIN-PATH: YES]
d95a755949837b47c5cdafca235bc854107fd90e refs/remotes/origin/feat/extstore-b7-read-only-mode  [ON-ORIGIN-PATH: YES]
3270c1a342556c25b74ffccb62032a9bf47a2ff2 refs/remotes/origin/feat/extstore-b8-poll-refresh  [ON-ORIGIN-PATH: YES]
25b235791c3887e6cbef5decbd0752128860c850 refs/remotes/origin/feat/extstore-c1-ephemeral  [ON-ORIGIN-PATH: YES]
a72444716765833f374c49af6650c22eb24a6368 refs/remotes/origin/feat/extstore-c2-graph-check  [ON-ORIGIN-PATH: YES]
2f938303daee7556a15db999cd70429357e2f8da refs/remotes/origin/feat/extstore-c3-graph-routing  [ON-ORIGIN-PATH: YES]
2d99af3cfee7c3daea38e1ca9446a464b002bd01 refs/remotes/origin/feat/extstore-c4-graph-test  [ON-ORIGIN-PATH: YES]
54c0a9316de928b1dabecd6be45f11f65d3d3020 refs/remotes/origin/feat/extstore-e1-e2e-test  [ON-ORIGIN-PATH: YES]
21d4abb79e2507f0f035fd1cc694b69b40bf4469 refs/remotes/origin/feat/f35-inspector-title-constant  [ON-ORIGIN-PATH: YES]
3e727168c790aae883c4998899d00c95a05db01c refs/remotes/origin/feat/f36-main-content-scroll  [ON-ORIGIN-PATH: YES]
6aeed20eb187d2d39afaa178c8517bb54a09cf58 refs/remotes/origin/feat/f37-scroll-to-item  [ON-ORIGIN-PATH: YES]
47fd58badbf3bbce667eaee9b1100c266bcdb833 refs/remotes/origin/feat/f38-independent-scroll  [ON-ORIGIN-PATH: YES]
ef9f9e88865ae970afe24219c7aea47d275a7826 refs/remotes/origin/feat/f39-independent-scroll-v3  [ON-ORIGIN-PATH: YES]
27265af319be306090b68bb4c46328e53c821858 refs/remotes/origin/feat/f40-inspector-scroll  [ON-ORIGIN-PATH: YES]
28fc26f6519be36acde3bee5b0a3938cba9c7e0a refs/remotes/origin/feat/f41-tree-center-animation  [ON-ORIGIN-PATH: YES]
354291425fad27503f85ca4aef4d7c4659e63ee0 refs/remotes/origin/feat/f43-tree-parent-child-only  [ON-ORIGIN-PATH: YES]
101a4d4e90bce6c78fb64329bee75ddef896f4a7 refs/remotes/origin/feat/f44-dependency-view  [ON-ORIGIN-PATH: YES]
1251e7a082256ef80af3b8e2e426421e627de9b4 refs/remotes/origin/feat/f45-beads-import  [ON-ORIGIN-PATH: YES]
ab75471d056543dca67298e398345e1f4162f7b2 refs/remotes/origin/feat/f46-relationships-add-remove  [ON-ORIGIN-PATH: YES]
24dc954ccd8aad4764571ebe599101c222bee51a refs/remotes/origin/feat/f48-dependency-view-dnd  [ON-ORIGIN-PATH: YES]
495bc0817c861a966191e2a559fa0547076d2dbb refs/remotes/origin/feat/f50-landing-page-scroll-newproject  [ON-ORIGIN-PATH: YES]
118bc458c8eab859a3bce896e24d43d20fec8a6a refs/remotes/origin/feat/f54-tree-minimap  [ON-ORIGIN-PATH: YES]
4893de1d6334431d48a624e4f2497e83d4767e62 refs/remotes/origin/feat/f56-zoom-and-highlight  [ON-ORIGIN-PATH: YES]
a8c8bde29d277f8b30e4d0bdc9f8401707b48577 refs/remotes/origin/feat/f59-iap-token-header  [ON-ORIGIN-PATH: YES]
a45f33e2fc6bb2cdb614130a488c84176f5c3bf1 refs/remotes/origin/feat/filter-chips  [ON-ORIGIN-PATH: YES]
451b78479e60a5baab5c3fb5f95388f2da3f25ea refs/remotes/origin/feat/filtered-count-badge  [ON-ORIGIN-PATH: YES]
9c84d93f1a5c662f73c77bc8d4bcbf8e3a258aca refs/remotes/origin/feat/inline-card-edit  [ON-ORIGIN-PATH: YES]
04535a6cede15deabafa4d3b7ac441c902ce3f89 refs/remotes/origin/feat/inspector-assignee-edit  [ON-ORIGIN-PATH: YES]
4856f4c33e684313788763dd0509044195af3bd9 refs/remotes/origin/feat/inspector-editor-reliability  [ON-ORIGIN-PATH: YES]
07c07208f65ed0e29ee9e6b2b8b8a766877bd551 refs/remotes/origin/feat/inspector-keyboard-nav  [ON-ORIGIN-PATH: YES]
598a2c751d655af802879ee8e492947345b988ed refs/remotes/origin/feat/inspector-label-edit  [ON-ORIGIN-PATH: YES]
e43559ff9b22d52db5bb7c0d78e05a1fcbb64f22 refs/remotes/origin/feat/inspector-priority-edit  [ON-ORIGIN-PATH: YES]
df0a76efda0df7c353aad2aa37dbb86c5ab3474f refs/remotes/origin/feat/kanban-keyboard-nav  [ON-ORIGIN-PATH: YES]
d622196766476344cb3306072ef8bd92576d448c refs/remotes/origin/feat/new-collection-modal  [ON-ORIGIN-PATH: YES]
7dee6ff55c69efb5587ae754823d3a93450b50df refs/remotes/origin/feat/passthrough-write-p1  [ON-ORIGIN-PATH: YES]
51d39a200979f77d721ba707965b02e8518d7ab0 refs/remotes/origin/feat/passthrough-write-p2  [ON-ORIGIN-PATH: YES]
d0f2322a91374f707eecc1d406c87961eceb3c39 refs/remotes/origin/feat/passthrough-write-p3  [ON-ORIGIN-PATH: YES]
5538fbfb07c0fdc9c4940eaa0fe6ab8ac6dbb685 refs/remotes/origin/feat/per-column-create  [ON-ORIGIN-PATH: YES]
994f8012607ec8524e22aeac340b4b2e0ee78bc8 refs/remotes/origin/feat/prompt-variants  [ON-ORIGIN-PATH: YES]
9f4291bec9b728de01580a7887385d247b3aee94 refs/remotes/origin/feat/shortcut-overlay  [ON-ORIGIN-PATH: YES]
36278501116309c61a415b94832c71c3cf22050b refs/remotes/origin/feat/task-detail-panel  [ON-ORIGIN-PATH: YES]
285b93466ab5e76b501cab6765be01b1e5ca8bd9 refs/remotes/origin/feat/toolbar-filters  [ON-ORIGIN-PATH: YES]
b98dd9edafd38f7e340cb9dbdac2bbf3a48ec0a8 refs/remotes/origin/feature-67-tree-orientation  [ON-ORIGIN-PATH: YES]
9625850cb66f6ad21a8fb48f07b3cc52ff09f316 refs/remotes/origin/feature-67-tweak-default-lr  [ON-ORIGIN-PATH: YES]
1d6ac9aa35759fac15272c30f6c67c8c2e20c940 refs/remotes/origin/feature-68-kanban-autoscroll  [ON-ORIGIN-PATH: YES]
0b85bbdab7dc4b38eff7c01979b0e7f0d70f974d refs/remotes/origin/feature-69-inspector-external-link  [ON-ORIGIN-PATH: YES]
b0ff5c3f5e2476a1fa10353349a5091fe23f5b19 refs/remotes/origin/feature-70-favicon  [ON-ORIGIN-PATH: YES]
6777380a41a3fd32e820432b320aa39485a9e03c refs/remotes/origin/feature-71-minimap-damping  [ON-ORIGIN-PATH: YES]
42e1266d925d5c67cbb99060bddc603a3d25a781 refs/remotes/origin/feature/f61-isolate-mode  [ON-ORIGIN-PATH: YES]
ddcb53d5a7b811aeeab23eb43bfb05d0da926de2 refs/remotes/origin/feature/f61-v2-fixes  [ON-ORIGIN-PATH: YES]
e4eb41fde2032475b967fc7deeb51db1cf266722 refs/remotes/origin/feature/f62-task-deep-links  [ON-ORIGIN-PATH: YES]
6bbbd9847eaea3f45b6cf76d84d89d79afa0f510 refs/remotes/origin/feature/f63-default-dashboard  [ON-ORIGIN-PATH: YES]
65bcd0f882bff4c4f0125e07ed46df457cc7e0d3 refs/remotes/origin/feature/f64-dnd-animation  [ON-ORIGIN-PATH: YES]
4b219786ea08088d72bb764b3a5ef8b1fa823e77 refs/remotes/origin/feature/f65-dashboard-ready-count  [ON-ORIGIN-PATH: YES]
709ded90410a9cf8cf2064bd355b20ccc0642c5b refs/remotes/origin/feature/f66-solo-sticky  [ON-ORIGIN-PATH: YES]
526ea52b5d5ad423f58cd741d385c363434bc241 refs/remotes/origin/fix-dependency-closed-solo  [ON-ORIGIN-PATH: YES]
0dcf18e909336855ccf9d98030c6bf8ee1489b16 refs/remotes/origin/fix-solo-crossedge  [ON-ORIGIN-PATH: YES]
b26dd5284b7b719c98d41928137410539e50954d refs/remotes/origin/fix/cloudsql-connection-pool  [ON-ORIGIN-PATH: YES]
b4df4311e67ce9922a8e6d458f373cd546d9f69d refs/remotes/origin/fix/decomposer-terminal-self-assess  [ON-ORIGIN-PATH: YES]
4602156432fc7077fbd9b0376d8af18e77979255 refs/remotes/origin/fix/f42-kanban-dnd-deadzone  [ON-ORIGIN-PATH: YES]
79c03163afa5196e074aeebdd940112169a2a12a refs/remotes/origin/fix/f47-ready-queue-alignment  [ON-ORIGIN-PATH: YES]
e9207f13c9160290a2411890e7380e10d9806f2c refs/remotes/origin/fix/f49-reciprocal-relationship-sync  [ON-ORIGIN-PATH: YES]
93fec41e92dc168bc8d1de71f42b342c6d1950c2 refs/remotes/origin/fix/f51-dependency-view-layout  [ON-ORIGIN-PATH: YES]
c084837612669b27b48bb71572dddbe361170656 refs/remotes/origin/fix/f52-palette-search  [ON-ORIGIN-PATH: YES]
834ebe71a56c4e69958d8da4d2de6501d6539ec3 refs/remotes/origin/fix/f57-issue-76-bottlenecks  [ON-ORIGIN-PATH: YES]
de8166ba39ef6e28139ba082c9a9159ad8c55718 refs/remotes/origin/fix/f58-combined-pan-zoom-animation  [ON-ORIGIN-PATH: YES]
e49fab2424b811aa2adb3d7c2134d9f2c0d6c2ba refs/remotes/origin/fix/f60-graph-poll-redraw  [ON-ORIGIN-PATH: YES]
4426fcc8eb61d6b107ff5b3c8950bcc62b84eecf refs/remotes/origin/fix/passthrough-spinner  [ON-ORIGIN-PATH: YES]
4a4d6ed6dfaac39a3ea021f105a6be761a341988 refs/remotes/origin/fix/perf-phase1-getchildren-depth  [ON-ORIGIN-PATH: YES]
